Year,Quarter,State,District,Pincode,RegisteredUsers
2024,3,madhya-pradesh,,462001,299292
2024,3,madhya-pradesh,,456006,287310
2024,3,madhya-pradesh,,480001,268275
2024,1,madhya-pradesh,,482002,366740
2024,1,madhya-pradesh,,455001,336282
2024,1,madhya-pradesh,,452001,331435
2024,1,madhya-pradesh,,452010,307506
2024,1,madhya-pradesh,,457001,273527
2024,1,madhya-pradesh,,462001,271089
2024,1,madhya-pradesh,,482001,248021
2024,1,madhya-pradesh,,480001,246574
2024,1,madhya-pradesh,,474001,233063
2024,1,madhya-pradesh,,485001,232622
2024,4,madhya-pradesh,,452001,709324
2024,4,madhya-pradesh,,482002,390557
2024,4,madhya-pradesh,,455001,353539
2024,4,madhya-pradesh,,452016,336239
2024,4,madhya-pradesh,,474001,327803
2024,4,madhya-pradesh,,457001,323988
2024,4,madhya-pradesh,,452010,319204
2024,4,madhya-pradesh,,462001,310974
2024,4,madhya-pradesh,,456006,297236
2024,4,madhya-pradesh,,480001,276681
2018,2,madhya-pradesh,,452001,55837
2018,2,madhya-pradesh,,452010,52677
2018,2,madhya-pradesh,,455001,50091
2018,2,madhya-pradesh,,482002,49877
2018,2,madhya-pradesh,,462001,36311
2018,2,madhya-pradesh,,482001,35303
2018,2,madhya-pradesh,,457001,33608
2018,2,madhya-pradesh,,452016,32883
2018,2,madhya-pradesh,,480001,32800
2018,2,madhya-pradesh,,485001,32316
2018,3,madhya-pradesh,,452001,67243
2018,3,madhya-pradesh,,452010,63537
2018,3,madhya-pradesh,,455001,61117
2018,3,madhya-pradesh,,482002,60999
2018,3,madhya-pradesh,,462001,43609
2018,3,madhya-pradesh,,482001,43593
2018,3,madhya-pradesh,,457001,41975
2018,3,madhya-pradesh,,480001,40061
2018,3,madhya-pradesh,,452016,39967
2018,3,madhya-pradesh,,485001,39351
2018,1,madhya-pradesh,,452001,42977
2018,1,madhya-pradesh,,452010,40850
2018,1,madhya-pradesh,,455001,37899
2018,1,madhya-pradesh,,482002,37645
2018,1,madhya-pradesh,,462001,27351
2018,1,madhya-pradesh,,482001,26665
2018,1,madhya-pradesh,,452016,25256
2018,1,madhya-pradesh,,457001,24909
2018,1,madhya-pradesh,,485001,24806
2018,1,madhya-pradesh,,462022,24661
2018,4,madhya-pradesh,,452001,81206
2018,4,madhya-pradesh,,482002,77791
2018,4,madhya-pradesh,,452010,76811
2018,4,madhya-pradesh,,455001,73952
2018,4,madhya-pradesh,,462001,54496
2018,4,madhya-pradesh,,482001,54390
2018,4,madhya-pradesh,,457001,51238
2018,4,madhya-pradesh,,480001,50803
2018,4,madhya-pradesh,,485001,50329
2018,4,madhya-pradesh,,452016,48626
2020,2,madhya-pradesh,,482002,158954
2020,2,madhya-pradesh,,452001,153695
2020,2,madhya-pradesh,,455001,144023
2020,2,madhya-pradesh,,452010,139367
2020,2,madhya-pradesh,,462001,116167
2020,2,madhya-pradesh,,457001,111581
2020,2,madhya-pradesh,,482001,110268
2020,2,madhya-pradesh,,480001,104519
2020,2,madhya-pradesh,,452016,98532
2020,2,madhya-pradesh,,485001,98080
2020,3,madhya-pradesh,,482002,173274
2020,3,madhya-pradesh,,452001,162767
2020,3,madhya-pradesh,,455001,155823
2020,3,madhya-pradesh,,452010,149318
2020,3,madhya-pradesh,,462001,127166
2020,3,madhya-pradesh,,457001,122974
2020,3,madhya-pradesh,,482001,119294
2020,3,madhya-pradesh,,480001,114237
2020,3,madhya-pradesh,,485001,107317
2020,3,madhya-pradesh,,452016,107084
2020,1,madhya-pradesh,,482002,146207
2020,1,madhya-pradesh,,452001,144699
2020,1,madhya-pradesh,,455001,130830
2020,1,madhya-pradesh,,452010,129645
2020,1,madhya-pradesh,,462001,106091
2020,1,madhya-pradesh,,482001,101513
2020,1,madhya-pradesh,,457001,98886
2020,1,madhya-pradesh,,480001,94636
2020,1,madhya-pradesh,,485001,90615
2020,1,madhya-pradesh,,452016,89460
2020,4,madhya-pradesh,,482002,188460
2020,4,madhya-pradesh,,452001,173333
2020,4,madhya-pradesh,,455001,167885
2020,4,madhya-pradesh,,452010,160146
2020,4,madhya-pradesh,,462001,138574
2020,4,madhya-pradesh,,457001,134427
2020,4,madhya-pradesh,,482001,128730
2020,4,madhya-pradesh,,480001,124525
2020,4,madhya-pradesh,,474001,116379
2020,4,madhya-pradesh,,452016,116281
2023,2,karnataka,,560068,680831
2023,2,karnataka,,560078,480496
2023,2,karnataka,,560076,454040
2023,2,karnataka,,560058,406762
2023,2,karnataka,,560100,404388
2023,2,karnataka,,560091,403117
2023,2,karnataka,,560043,400445
2023,2,karnataka,,560037,386148
2023,2,karnataka,,560064,359424
2023,2,karnataka,,560079,355839
2023,3,karnataka,,560068,705298
2023,3,karnataka,,560078,497366
2023,3,karnataka,,560076,469520
2023,3,karnataka,,560058,422371
2023,3,karnataka,,560100,418829
2023,3,karnataka,,560091,418290
2023,3,karnataka,,560043,414454
2023,3,karnataka,,560037,399487
2023,3,karnataka,,560064,372461
2023,3,karnataka,,560079,368803
2023,1,karnataka,,560068,658173
2023,1,karnataka,,560078,465268
2023,1,karnataka,,560076,439520
2023,1,karnataka,,560058,392240
2023,1,karnataka,,560100,390945
2023,1,karnataka,,560091,389038
2023,1,karnataka,,560043,387698
2023,1,karnataka,,560037,374285
2023,1,karnataka,,560064,347749
2023,1,karnataka,,560079,343905
2023,4,karnataka,,560068,727330
2023,4,karnataka,,560078,512223
2023,4,karnataka,,560076,483516
2023,4,karnataka,,560058,436626
2023,4,karnataka,,560100,432356
2023,4,karnataka,,560091,431684
2023,4,karnataka,,560043,427281
2023,4,karnataka,,560037,411011
2023,4,karnataka,,560064,383980
2023,4,karnataka,,560079,380293
2019,2,karnataka,,560068,263531
2019,2,karnataka,,560078,178837
2019,2,karnataka,,560076,176066
2019,2,karnataka,,560037,170073
2019,2,karnataka,,560100,161939
2019,2,karnataka,,560043,143778
2019,2,karnataka,,560058,138060
2019,2,karnataka,,560091,134585
2019,2,karnataka,,560064,126663
2019,2,karnataka,,560079,125493
2019,3,karnataka,,560068,289417
2019,3,karnataka,,560078,200025
2019,3,karnataka,,560076,194819
2019,3,karnataka,,560037,182526
2019,3,karnataka,,560100,177026
2019,3,karnataka,,560043,161899
2019,3,karnataka,,560058,155618
2019,3,karnataka,,560091,152819
2019,3,karnataka,,560064,143378
2019,3,karnataka,,560079,141222
2019,1,karnataka,,560068,237280
2019,1,karnataka,,560078,157977
2019,1,karnataka,,560076,157367
2019,1,karnataka,,560037,156716
2019,1,karnataka,,560100,145990
2019,1,karnataka,,560043,126199
2019,1,karnataka,,560058,120584
2019,1,karnataka,,560091,115911
2019,1,karnataka,,560064,110644
2019,1,karnataka,,560079,109287
2019,4,karnataka,,560068,313673
2019,4,karnataka,,560078,218317
2019,4,karnataka,,560076,211683
2019,4,karnataka,,560037,193752
2019,4,karnataka,,560100,191154
2019,4,karnataka,,560043,177784
2019,4,karnataka,,560058,172754
2019,4,karnataka,,560091,170454
2019,4,karnataka,,560064,157979
2019,4,karnataka,,560079,155676
2022,2,karnataka,,560068,573310
2022,2,karnataka,,560078,407066
2022,2,karnataka,,560076,384794
2022,2,karnataka,,560100,340381
2022,2,karnataka,,560058,339550
2022,2,karnataka,,560043,339294
2022,2,karnataka,,560091,338150
2022,2,karnataka,,560037,328206
2022,2,karnataka,,560064,303631
2022,2,karnataka,,560079,299960
2022,3,karnataka,,560068,601656
2022,3,karnataka,,560078,426581
2022,3,karnataka,,560076,403229
2022,3,karnataka,,560100,357272
2022,3,karnataka,,560058,357187
2022,3,karnataka,,560043,355534
2022,3,karnataka,,560091,355350
2022,3,karnataka,,560037,343521
2022,3,karnataka,,560064,318618
2022,3,karnataka,,560079,314654
2022,1,karnataka,,560068,545827
2022,1,karnataka,,560078,388154
2022,1,karnataka,,560076,366934
2022,1,karnataka,,560100,323960
2022,1,karnataka,,560043,323435
2022,1,karnataka,,560058,322689
2022,1,karnataka,,560091,321685
2022,1,karnataka,,560037,313105
2022,1,karnataka,,560064,289243
2022,1,karnataka,,560079,285716
2022,4,karnataka,,560068,630255
2022,4,karnataka,,560078,446189
2022,4,karnataka,,560076,421750
2022,4,karnataka,,560058,375004
2022,4,karnataka,,560100,374427
2022,4,karnataka,,560091,372516
2022,4,karnataka,,560043,371881
2022,4,karnataka,,560037,359061
2022,4,karnataka,,560064,333488
2022,4,karnataka,,560079,329552
2021,2,karnataka,,560068,455417
2021,2,karnataka,,560078,325334
2021,2,karnataka,,560076,307509
2021,2,karnataka,,560043,270730
2021,2,karnataka,,560100,270219
2021,2,karnataka,,560091,266790
2021,2,karnataka,,560058,266718
2021,2,karnataka,,560037,263129
2021,2,karnataka,,560064,241325
2021,2,karnataka,,560079,238441
2021,3,karnataka,,560068,486170
2021,3,karnataka,,560078,346840
2021,3,karnataka,,560076,327691
2021,3,karnataka,,560043,288657
2021,3,karnataka,,560100,288418
2021,3,karnataka,,560058,285746
2021,3,karnataka,,560091,285428
2021,3,karnataka,,560037,280067
2021,3,karnataka,,560064,257630
2021,3,karnataka,,560079,254553
2021,1,karnataka,,560068,427525
2021,1,karnataka,,560078,305721
2021,1,karnataka,,560076,289205
2021,1,karnataka,,560043,254510
2021,1,karnataka,,560100,253914
2021,1,karnataka,,560091,249839
2021,1,karnataka,,560058,249624
2021,1,karnataka,,560037,247595
2021,1,karnataka,,560064,226588
2021,1,karnataka,,560079,223844
2021,4,karnataka,,560068,517115
2021,4,karnataka,,560078,368213
2021,4,karnataka,,560076,347942
2021,4,karnataka,,560100,306734
2021,4,karnataka,,560043,306658
2021,4,karnataka,,560058,304867
2021,4,karnataka,,560091,304250
2021,4,karnataka,,560037,297179
2021,4,karnataka,,560064,273886
2021,4,karnataka,,560079,270655
2024,2,karnataka,,560068,780422
2024,2,karnataka,,560078,548837
2024,2,karnataka,,560076,518035
2024,2,karnataka,,560058,469565
2024,2,karnataka,,560100,464205
2024,2,karnataka,,560091,464066
2024,2,karnataka,,560043,458003
2024,2,karnataka,,560037,439857
2024,2,karnataka,,560064,411804
2024,2,karnataka,,560079,408210
2024,3,karnataka,,560068,645173
2024,3,karnataka,,560100,570870
2024,3,karnataka,,560091,467453
2024,3,karnataka,,560037,459750
2024,3,karnataka,,560066,413956
2024,3,karnataka,,560076,404999
2024,3,karnataka,,560064,375125
2024,3,karnataka,,560077,359760
2024,3,karnataka,,560078,358626
2024,3,karnataka,,560099,333137
2024,1,karnataka,,560068,753700
2024,1,karnataka,,560078,530186
2024,1,karnataka,,560076,500551
2024,1,karnataka,,560058,452934
2024,1,karnataka,,560100,448221
2024,1,karnataka,,560091,447680
2024,1,karnataka,,560043,442517
2024,1,karnataka,,560037,425394
2024,1,karnataka,,560064,397825
2024,1,karnataka,,560079,394054
2024,4,karnataka,,560068,663903
2024,4,karnataka,,560100,591662
2024,4,karnataka,,560091,480848
2024,4,karnataka,,560037,475359
2024,4,karnataka,,560066,431067
2024,4,karnataka,,560076,415395
2024,4,karnataka,,560064,384740
2024,4,karnataka,,560077,371055
2024,4,karnataka,,560078,369096
2024,4,karnataka,,560099,344219
2018,2,karnataka,,560068,128921
2018,2,karnataka,,560037,93771
2018,2,karnataka,,560076,84767
2018,2,karnataka,,560078,81415
2018,2,karnataka,,560100,80283
2018,2,karnataka,,560043,64104
2018,2,karnataka,,560066,59501
2018,2,karnataka,,560058,58732
2018,2,karnataka,,560064,56605
2018,2,karnataka,,560103,54689
2018,3,karnataka,,560068,158659
2018,3,karnataka,,560037,112074
2018,3,karnataka,,560076,103108
2018,3,karnataka,,560078,100291
2018,3,karnataka,,560100,98779
2018,3,karnataka,,560043,78779
2018,3,karnataka,,560058,74965
2018,3,karnataka,,560066,72460
2018,3,karnataka,,560064,70258
2018,3,karnataka,,560091,69754
2018,1,karnataka,,560068,98487
2018,1,karnataka,,560037,75304
2018,1,karnataka,,560076,65302
2018,1,karnataka,,560100,61796
2018,1,karnataka,,560078,61759
2018,1,karnataka,,560043,48734
2018,1,karnataka,,560066,46324
2018,1,karnataka,,560064,42625
2018,1,karnataka,,560058,42501
2018,1,karnataka,,560103,42384
2018,4,karnataka,,560068,201605
2018,4,karnataka,,560037,137280
2018,4,karnataka,,560076,132105
2018,4,karnataka,,560078,130681
2018,4,karnataka,,560100,124803
2018,4,karnataka,,560043,103571
2018,4,karnataka,,560058,98214
2018,4,karnataka,,560091,93071
2018,4,karnataka,,560064,91185
2018,4,karnataka,,560066,91000
2020,2,karnataka,,560068,351484
2020,2,karnataka,,560078,247869
2020,2,karnataka,,560076,237431
2020,2,karnataka,,560100,211500
2020,2,karnataka,,560037,210439
2020,2,karnataka,,560043,203567
2020,2,karnataka,,560058,199801
2020,2,karnataka,,560091,198570
2020,2,karnataka,,560064,181350
2020,2,karnataka,,560079,179770
2020,3,karnataka,,560068,373446
2020,3,karnataka,,560078,265627
2020,3,karnataka,,560076,252246
2020,3,karnataka,,560100,223235
2020,3,karnataka,,560037,220131
2020,3,karnataka,,560043,218963
2020,3,karnataka,,560058,215047
2020,3,karnataka,,560091,214608
2020,3,karnataka,,560064,195179
2020,3,karnataka,,560079,193680
2020,1,karnataka,,560068,334481
2020,1,karnataka,,560078,234102
2020,1,karnataka,,560076,225754
2020,1,karnataka,,560037,203140
2020,1,karnataka,,560100,202522
2020,1,karnataka,,560043,192017
2020,1,karnataka,,560058,187340
2020,1,karnataka,,560091,185405
2020,1,karnataka,,560064,170524
2020,1,karnataka,,560079,168340
2020,4,karnataka,,560068,399638
2020,4,karnataka,,560078,285544
2020,4,karnataka,,560076,270449
2020,4,karnataka,,560100,237850
2020,4,karnataka,,560043,237440
2020,4,karnataka,,560037,232436
2020,4,karnataka,,560091,232398
2020,4,karnataka,,560058,232252
2020,4,karnataka,,560064,211036
2020,4,karnataka,,560079,208938
2023,2,nagaland,,797112,56714
2023,2,nagaland,,797115,25083
2023,2,nagaland,,797001,22187
2023,2,nagaland,,797103,20571
2023,2,nagaland,,797113,18355
2023,2,nagaland,,798601,16847
2023,2,nagaland,,798621,16117
2023,2,nagaland,,797120,14966
2023,2,nagaland,,797111,14066
2023,2,nagaland,,798612,13210
2023,3,nagaland,,797112,58987
2023,3,nagaland,,797115,26141
2023,3,nagaland,,797001,23066
2023,3,nagaland,,797103,21479
2023,3,nagaland,,797113,19087
2023,3,nagaland,,798601,17551
2023,3,nagaland,,798621,16825
2023,3,nagaland,,797120,15582
2023,3,nagaland,,797111,14690
2023,3,nagaland,,798612,13787
2023,1,nagaland,,797112,54514
2023,1,nagaland,,797115,24075
2023,1,nagaland,,797001,21311
2023,1,nagaland,,797103,19650
2023,1,nagaland,,797113,17653
2023,1,nagaland,,798601,16150
2023,1,nagaland,,798621,15416
2023,1,nagaland,,797120,14353
2023,1,nagaland,,797111,13451
2023,1,nagaland,,798612,12576
2023,4,nagaland,,797112,61244
2023,4,nagaland,,797115,27202
2023,4,nagaland,,797001,23941
2023,4,nagaland,,797103,22351
2023,4,nagaland,,797113,19833
2023,4,nagaland,,798601,18280
2023,4,nagaland,,798621,17626
2023,4,nagaland,,797120,16191
2023,4,nagaland,,797111,15299
2023,4,nagaland,,798612,14404
2019,2,nagaland,,797112,13452
2019,2,nagaland,,797115,4763
2019,2,nagaland,,797001,4588
2019,2,nagaland,,797103,4080
2019,2,nagaland,,797113,3926
2019,2,nagaland,,797120,3113
2019,2,nagaland,,798601,3021
2019,2,nagaland,,797117,2542
2019,2,nagaland,,797118,2346
2019,2,nagaland,,797116,2197
2019,3,nagaland,,797112,15905
2019,3,nagaland,,797115,5760
2019,3,nagaland,,797001,5505
2019,3,nagaland,,797103,4831
2019,3,nagaland,,797113,4659
2019,3,nagaland,,797120,3738
2019,3,nagaland,,798601,3609
2019,3,nagaland,,797117,2952
2019,3,nagaland,,797118,2805
2019,3,nagaland,,797116,2641
2019,1,nagaland,,797112,10884
2019,1,nagaland,,797115,3844
2019,1,nagaland,,797001,3735
2019,1,nagaland,,797103,3254
2019,1,nagaland,,797113,3218
2019,1,nagaland,,797120,2536
2019,1,nagaland,,798601,2461
2019,1,nagaland,,797117,2159
2019,1,nagaland,,797118,1945
2019,1,nagaland,,797116,1802
2019,4,nagaland,,797112,17953
2019,4,nagaland,,797115,6785
2019,4,nagaland,,797001,6391
2019,4,nagaland,,797103,5601
2019,4,nagaland,,797113,5313
2019,4,nagaland,,797120,4367
2019,4,nagaland,,798601,4286
2019,4,nagaland,,797117,3359
2019,4,nagaland,,797118,3231
2019,4,nagaland,,797116,3045
2022,2,nagaland,,797112,46784
2022,2,nagaland,,797115,20737
2022,2,nagaland,,797001,18359
2022,2,nagaland,,797103,17045
2022,2,nagaland,,797113,15229
2022,2,nagaland,,798601,14157
2022,2,nagaland,,798621,13310
2022,2,nagaland,,797120,12440
2022,2,nagaland,,797111,11723
2022,2,nagaland,,798612,10995
2022,3,nagaland,,797112,49392
2022,3,nagaland,,797115,21907
2022,3,nagaland,,797001,19352
2022,3,nagaland,,797103,17971
2022,3,nagaland,,797113,16067
2022,3,nagaland,,798601,14866
2022,3,nagaland,,798621,14021
2022,3,nagaland,,797120,13080
2022,3,nagaland,,797111,12325
2022,3,nagaland,,798612,11569
2022,1,nagaland,,797112,44337
2022,1,nagaland,,797115,19632
2022,1,nagaland,,797001,17384
2022,1,nagaland,,797103,16093
2022,1,nagaland,,797113,14412
2022,1,nagaland,,798601,13441
2022,1,nagaland,,798621,12565
2022,1,nagaland,,797120,11765
2022,1,nagaland,,797111,11143
2022,1,nagaland,,798612,10400
2022,4,nagaland,,797112,52003
2022,4,nagaland,,797115,22989
2022,4,nagaland,,797001,20322
2022,4,nagaland,,797103,18788
2022,4,nagaland,,797113,16887
2022,4,nagaland,,798601,15487
2022,4,nagaland,,798621,14736
2022,4,nagaland,,797120,13713
2022,4,nagaland,,797111,12881
2022,4,nagaland,,798612,12037
2021,2,nagaland,,797112,36359
2021,2,nagaland,,797115,16111
2021,2,nagaland,,797001,14273
2021,2,nagaland,,797103,12957
2021,2,nagaland,,797113,11847
2021,2,nagaland,,798601,10869
2021,2,nagaland,,798621,10141
2021,2,nagaland,,797120,9601
2021,2,nagaland,,797111,8997
2021,2,nagaland,,798612,8290
2021,3,nagaland,,797112,39088
2021,3,nagaland,,797115,17302
2021,3,nagaland,,797001,15315
2021,3,nagaland,,797103,14089
2021,3,nagaland,,797113,12707
2021,3,nagaland,,798601,11793
2021,3,nagaland,,798621,10982
2021,3,nagaland,,797120,10343
2021,3,nagaland,,797111,9751
2021,3,nagaland,,798612,9010
2021,1,nagaland,,797112,33978
2021,1,nagaland,,797115,15033
2021,1,nagaland,,797001,13341
2021,1,nagaland,,797103,12013
2021,1,nagaland,,797113,11089
2021,1,nagaland,,798601,10112
2021,1,nagaland,,798621,9441
2021,1,nagaland,,797120,8954
2021,1,nagaland,,797111,8394
2021,1,nagaland,,798612,7691
2021,4,nagaland,,797112,41813
2021,4,nagaland,,797115,18475
2021,4,nagaland,,797001,16383
2021,4,nagaland,,797103,15128
2021,4,nagaland,,797113,13595
2021,4,nagaland,,798601,12642
2021,4,nagaland,,798621,11795
2021,4,nagaland,,797120,11079
2021,4,nagaland,,797111,10498
2021,4,nagaland,,798612,9750
2024,2,nagaland,,797112,66400
2024,2,nagaland,,797115,29527
2024,2,nagaland,,797001,25855
2024,2,nagaland,,797103,24268
2024,2,nagaland,,797113,21457
2024,2,nagaland,,798601,19934
2024,2,nagaland,,798621,19256
2024,2,nagaland,,797120,17541
2024,2,nagaland,,797111,16723
2024,2,nagaland,,798612,15769
2024,3,nagaland,,797112,100407
2024,3,nagaland,,797001,44981
2024,3,nagaland,,797115,37861
2024,3,nagaland,,797103,25370
2024,3,nagaland,,798601,19508
2024,3,nagaland,,798612,17752
2024,3,nagaland,,797113,16519
2024,3,nagaland,,797111,15663
2024,3,nagaland,,798621,15436
2024,3,nagaland,,797117,14406
2024,1,nagaland,,797112,63845
2024,1,nagaland,,797115,28359
2024,1,nagaland,,797001,24917
2024,1,nagaland,,797103,23302
2024,1,nagaland,,797113,20658
2024,1,nagaland,,798601,19119
2024,1,nagaland,,798621,18441
2024,1,nagaland,,797120,16884
2024,1,nagaland,,797111,16015
2024,1,nagaland,,798612,15142
2024,4,nagaland,,797112,103584
2024,4,nagaland,,797001,46527
2024,4,nagaland,,797115,39223
2024,4,nagaland,,797103,26533
2024,4,nagaland,,798601,20173
2024,4,nagaland,,798612,18561
2024,4,nagaland,,797113,17157
2024,4,nagaland,,797111,16247
2024,4,nagaland,,798621,16093
2024,4,nagaland,,797117,14843
2018,2,nagaland,,797112,4838
2018,2,nagaland,,797001,1576
2018,2,nagaland,,797115,1567
2018,2,nagaland,,797113,1440
2018,2,nagaland,,797103,1245
2018,2,nagaland,,798601,1112
2018,2,nagaland,,797120,1068
2018,2,nagaland,,797117,1057
2018,2,nagaland,,797118,800
2018,2,nagaland,,797116,709
2018,3,nagaland,,797112,6815
2018,3,nagaland,,797115,2224
2018,3,nagaland,,797001,2219
2018,3,nagaland,,797113,1964
2018,3,nagaland,,797103,1872
2018,3,nagaland,,797120,1518
2018,3,nagaland,,798601,1503
2018,3,nagaland,,797117,1384
2018,3,nagaland,,797118,1142
2018,3,nagaland,,797116,1036
2018,1,nagaland,,797112,3362
2018,1,nagaland,,797001,1100
2018,1,nagaland,,797115,1034
2018,1,nagaland,,797113,968
2018,1,nagaland,,797103,798
2018,1,nagaland,,797120,780
2018,1,nagaland,,797117,764
2018,1,nagaland,,798601,709
2018,1,nagaland,,797118,520
2018,1,nagaland,,797116,514
2018,4,nagaland,,797112,8894
2018,4,nagaland,,797115,3022
2018,4,nagaland,,797001,2978
2018,4,nagaland,,797113,2589
2018,4,nagaland,,797103,2549
2018,4,nagaland,,797120,2071
2018,4,nagaland,,798601,1972
2018,4,nagaland,,797117,1752
2018,4,nagaland,,797118,1604
2018,4,nagaland,,797116,1410
2020,2,nagaland,,797112,23618
2020,2,nagaland,,797115,9616
2020,2,nagaland,,797001,8487
2020,2,nagaland,,797103,7784
2020,2,nagaland,,797113,7106
2020,2,nagaland,,798601,6168
2020,2,nagaland,,797120,5825
2020,2,nagaland,,797111,4530
2020,2,nagaland,,797117,4398
2020,2,nagaland,,797118,4360
2020,3,nagaland,,797112,28305
2020,3,nagaland,,797115,12485
2020,3,nagaland,,797001,11224
2020,3,nagaland,,797103,10053
2020,3,nagaland,,797113,9310
2020,3,nagaland,,798601,8499
2020,3,nagaland,,798621,7957
2020,3,nagaland,,797120,7573
2020,3,nagaland,,797111,7018
2020,3,nagaland,,798612,6295
2020,1,nagaland,,797112,20343
2020,1,nagaland,,797115,7928
2020,1,nagaland,,797001,7238
2020,1,nagaland,,797103,6476
2020,1,nagaland,,797113,6010
2020,1,nagaland,,798601,4927
2020,1,nagaland,,797120,4924
2020,1,nagaland,,797117,3793
2020,1,nagaland,,797118,3712
2020,1,nagaland,,797111,3534
2020,4,nagaland,,797112,31403
2020,4,nagaland,,797115,13893
2020,4,nagaland,,797001,12395
2020,4,nagaland,,797103,11126
2020,4,nagaland,,797113,10273
2020,4,nagaland,,798601,9384
2020,4,nagaland,,798621,8705
2020,4,nagaland,,797120,8363
2020,4,nagaland,,797111,7765
2020,4,nagaland,,798612,7108
2023,2,west-bengal,,711101,176861
2023,2,west-bengal,,700006,150098
2023,2,west-bengal,,700135,135679
2023,2,west-bengal,,700156,123670
2023,2,west-bengal,,700039,118190
2023,2,west-bengal,,700015,117690
2023,2,west-bengal,,742304,114746
2023,2,west-bengal,,721101,114293
2023,2,west-bengal,,700150,110694
2023,2,west-bengal,,700091,110637
2023,3,west-bengal,,711101,183739
2023,3,west-bengal,,700006,155979
2023,3,west-bengal,,700135,141013
2023,3,west-bengal,,700156,128192
2023,3,west-bengal,,700039,122792
2023,3,west-bengal,,700015,122316
2023,3,west-bengal,,742304,119245
2023,3,west-bengal,,721101,118798
2023,3,west-bengal,,700150,114987
2023,3,west-bengal,,734006,113991
2023,1,west-bengal,,711101,170440
2023,1,west-bengal,,700006,144816
2023,1,west-bengal,,700135,130409
2023,1,west-bengal,,700156,119413
2023,1,west-bengal,,700039,113983
2023,1,west-bengal,,700015,113400
2023,1,west-bengal,,742304,111188
2023,1,west-bengal,,721101,110111
2023,1,west-bengal,,700091,106950
2023,1,west-bengal,,700150,106554
2023,4,west-bengal,,711101,190311
2023,4,west-bengal,,700006,161415
2023,4,west-bengal,,700135,146345
2023,4,west-bengal,,700156,132452
2023,4,west-bengal,,700039,127254
2023,4,west-bengal,,700015,126663
2023,4,west-bengal,,742304,123320
2023,4,west-bengal,,721101,123088
2023,4,west-bengal,,700150,119283
2023,4,west-bengal,,700091,118578
2019,2,west-bengal,,711101,60136
2019,2,west-bengal,,700006,52627
2019,2,west-bengal,,700156,47420
2019,2,west-bengal,,700135,45853
2019,2,west-bengal,,700091,43980
2019,2,west-bengal,,721101,40414
2019,2,west-bengal,,700039,39202
2019,2,west-bengal,,700021,39042
2019,2,west-bengal,,700015,38579
2019,2,west-bengal,,700019,37693
2019,3,west-bengal,,711101,67292
2019,3,west-bengal,,700006,58861
2019,3,west-bengal,,700156,52394
2019,3,west-bengal,,700135,51552
2019,3,west-bengal,,700091,48641
2019,3,west-bengal,,700021,48503
2019,3,west-bengal,,721101,44210
2019,3,west-bengal,,700039,44028
2019,3,west-bengal,,700015,43325
2019,3,west-bengal,,700019,42157
2019,1,west-bengal,,711101,51367
2019,1,west-bengal,,700006,45036
2019,1,west-bengal,,700156,41906
2019,1,west-bengal,,700135,40010
2019,1,west-bengal,,700091,38808
2019,1,west-bengal,,721101,36261
2019,1,west-bengal,,700039,33907
2019,1,west-bengal,,700015,33113
2019,1,west-bengal,,700019,32710
2019,1,west-bengal,,700001,32530
2019,4,west-bengal,,711101,72920
2019,4,west-bengal,,700006,63522
2019,4,west-bengal,,700135,56786
2019,4,west-bengal,,700156,56363
2019,4,west-bengal,,700021,53381
2019,4,west-bengal,,700091,52114
2019,4,west-bengal,,721101,48860
2019,4,west-bengal,,700039,48153
2019,4,west-bengal,,700015,47696
2019,4,west-bengal,,700019,45694
2022,2,west-bengal,,711101,147152
2022,2,west-bengal,,700006,125316
2022,2,west-bengal,,700135,112749
2022,2,west-bengal,,700156,103879
2022,2,west-bengal,,700039,98592
2022,2,west-bengal,,700015,98087
2022,2,west-bengal,,742304,95822
2022,2,west-bengal,,721101,95145
2022,2,west-bengal,,700091,92988
2022,2,west-bengal,,700150,92299
2022,3,west-bengal,,711101,154935
2022,3,west-bengal,,700006,131837
2022,3,west-bengal,,700135,118831
2022,3,west-bengal,,700156,109159
2022,3,west-bengal,,700039,103750
2022,3,west-bengal,,700015,103268
2022,3,west-bengal,,742304,100694
2022,3,west-bengal,,721101,100212
2022,3,west-bengal,,700091,97621
2022,3,west-bengal,,700150,97135
2022,1,west-bengal,,711101,139738
2022,1,west-bengal,,700006,119101
2022,1,west-bengal,,700135,106987
2022,1,west-bengal,,700156,98734
2022,1,west-bengal,,700039,93674
2022,1,west-bengal,,700015,93175
2022,1,west-bengal,,742304,91059
2022,1,west-bengal,,721101,90324
2022,1,west-bengal,,700091,88432
2022,1,west-bengal,,700150,87552
2022,4,west-bengal,,711101,162816
2022,4,west-bengal,,700006,138486
2022,4,west-bengal,,700135,124707
2022,4,west-bengal,,700156,114380
2022,4,west-bengal,,700039,109027
2022,4,west-bengal,,700015,108457
2022,4,west-bengal,,742304,105471
2022,4,west-bengal,,721101,105279
2022,4,west-bengal,,700091,102363
2022,4,west-bengal,,700150,101966
2021,2,west-bengal,,711101,115675
2021,2,west-bengal,,700006,98918
2021,2,west-bengal,,700135,88230
2021,2,west-bengal,,700156,82138
2021,2,west-bengal,,700039,77544
2021,2,west-bengal,,700015,77301
2021,2,west-bengal,,742304,75175
